"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2225625";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"703304";"2024-03-03";;"219,77"
"2226553";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"703981";"2024-03-05";;"119,80"
"2225429";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"704157";"2024-03-05";;"200,00"
"2225430";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"705972";"2024-03-09";;"150,00"
"2225426";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"706563";"2024-03-11";;"50,00"
"2225425";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"706420";"2024-03-11";;"307,53"
"2225627";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"707825";"2024-03-14";;"191,20"
"2225604";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"708425";"2024-03-15";;"518,39"
"2225417";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"709181";"2024-03-16";;"150,00"
"2225416";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"709246";"2024-03-16";;"258,71"
"2225422";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"709438";"2024-03-17";;"168,56"
"2225424";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"709886";"2024-03-18";;"127,17"
"2225623";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"709503";"2024-03-18";;"150,00"
"2225419";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"709664";"2024-03-18";;"318,38"
"2225423";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"709904";"2024-03-18";;"345,69"
"2226662";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"710390";"2024-03-19";;"303,56"
"2226651";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"711707";"2024-03-22";;"94,54"
"2226656";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"711655";"2024-03-22";;"224,45"
"2226881";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"711673";"2024-03-22";;"384,26"
"2226649";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"712331";"2024-03-23";;"235,02"
"2226647";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"712509";"2024-03-24";;"299,00"
"2226658";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"712938";"2024-03-25";;"222,29"
"2226661";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"713840";"2024-03-27";;"118,76"
"2226879";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"714569";"2024-03-28";;"150,00"
"2226660";"Cupom Fiscal";"2024";"3";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"714235";"2024-03-28";;"150,00"
"2226606";"Nota Fiscal Eletrônica";"2024";"3";"5070";"WILDER MORAIS";"Serviços de Segurança Privada";"22.562.263/0001-27";"ADVISOR SISTEMA DE SEGURANÇA INTEGRADO EIRELI - ME";"23037";"2024-03-22";;"180,00"
"2226602";"Fatura";"2024";"4";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0436-28";"Claro S.A";"4141507";"2024-03-16";;"38,32"
"2226600";"Fatura";"2024";"4";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.543.032/0001-04";"EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A";"96713909";"2024-04-09";;"655,61"
"2226603";"Fatura";"2024";"4";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"26.329.734/0001-02";"Linq Telecomunicações LTDA.";"8815757/1";"2024-03-11";;"179,99"
"2226598";"Recibo";"2024";"4";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"007.***.***-09";"NAYANA DE SOUZA GOMES OLIVEIRA";"04.2024";"2024-04-29";;"5250,00"
"2220114";"Passagem / Bilhete / Código Localizador";"2024";"2";"3806";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22.052.777/0001-32";"Exceller Tour";"HHUWJM";"2024-01-31";"Companhia Aérea: AZUL, Localizador: HHUWJM. Passageiros: ADALTON PAMPLONA DA SILVA (Matrícula 354111, COMISSIONADO), Voo: 2720 - BELÉM/ALTAMIRA - 09/02/24; ADALTON PAMPLONA DA SILVA (Matrícula 354111, COMISSIONADO), Voo: 4463 - ALTAMIRA/BEÉM - 11/02/24; ";"1181,81"
"2220116";"Passagem / Bilhete / Código Localizador";"2024";"2";"3806";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22.052.777/0001-32";"Exceller Tour";"YG7I6F";"2024-02-05";"Companhia Aérea: AZUL, Localizador: YG7I6F. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 4210 - MARABÁ/BELÉM - 18/02/24; ";"1194,91"
"2221532";"Passagem / Bilhete / Código Localizador";"2024";"2";"3806";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22.052.777/0001-32";"Exceller Tour";"IW98JX";"2024-02-20";"Companhia Aérea: AZUL, Localizador: IW98JX. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 4210 - MAB/BELÉM - 25/02/24; ";"1314,91"
"2223764";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66.970.229/0264-76";"CLARO NXT TELECOMUNICAÇÕES S.A";"003055765";"2024-03-12";;"444,82"
"2223819";"Recibo";"2024";"3";"3806";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"35.044.969/0001-49";"DOMANI PARTICIPAÇÕES SA.";"S/NA";"2024-03-27";;"5500,00"
"2223761";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.895.728/0001-80";"EQUATORIAL ENERGIA";"079786600";"2024-03-07";;"179,06"
"2223763";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.895.728/0001-80";"EQUATORIAL ENERGIA";"080237172";"2024-03-08";;"406,52"
"2223765";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"06.855.175/0007-52";"SERVI SAN LTDA.";"00005068";"2024-03-19";;"4728,41"
"2223910";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"08.672.139/0001-93";"C2A SEVIÇOS EM TECNOLOGIA DA INFORMATICA EIRELI";"8845";"2024-03-27";;"475,00"
"2223285";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"05.054.671/0011-20";"LIDER COMERCIO E INDUSTRIA LTDA";"252441";"2024-03-18";;"265,69"
"2223282";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"32.618.375/0001-06";"VERONICA LOPES DA SILVA LIMA 07557815700";"01";"2024-03-15";;"2000,00"
"2223274";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.218.636/0001-81";"AUTO POSTO COLONIAL LTDA. EPP";"000227499";"2024-03-10";;"200,06"
"2222018";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.240.986/0001-30";"AUTO POSTO FERROVIÁRIO LTDA.";"000570427";"2024-03-03";;"263,37"
"2223277";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"44.618.334/0001-07";"AUTO POSTO PEROLA DO TAPAJOS LTDA.";"000000642";"2024-03-14";;"401,99"
"2223276";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"83.582.221/0004-95";"AUTO POSTO SÃO JOÃO - COHAB E C AGUIAR";"000330166";"2024-03-15";;"50,02"
"2223280";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.522.923/0001-60";"Casarao da Vila Restaurante LTDA - ME";"0000204780";"2024-03-14";;"61,47"
"2223278";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"43.367.434/0001-37";"ESPLANADA EVENTOS RESTAURANTE E DELIVERY EIRELI";"15577";"2024-03-20";;"138,70"
"2223267";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.868.912/0001-29";"GONÇALVES E DIAS LTDA.";"000490969";"2024-03-17";;"150,00"
"2222016";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.734.678/0001-91";"J & M SERVIÇOS E COMÉRCIO LTDA.";"000551395";"2024-03-03";;"300,00"
"2225179";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.566.961/0001-19";"M M AUTO POSTO LTDA";"000931539";"2024-03-28";;"50,00"
"2223245";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.713.905/0001-10";"PETRO CENTER COM. DERIV DE PETROLEO LTDA";"000093608";"2024-03-18";;"199,08"
"2223251";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.840.785/0001-64";"PINHEIRO SANTOS COMERCIO DE";"000358615";"2024-03-17";;"100,00"
"2225186";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84.110.394/0026-89";"POSTO CIDADE NOVA";"5079";"2024-03-27";;"80,00"
"2225183";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.044.096/0002-94";"POSTO COPA 2002";"000058173";"2024-03-21";;"430,04"
"2223279";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.363.452/0001-51";"POSTO GUAJARA LTDA.";"20830";"2024-03-07";;"350,00"
"2225182";"Nota Fiscal Eletrônica";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.363.452/0001-51";"POSTO GUAJARA LTDA.";"20856";"2024-03-30";;"300,00"
"2222021";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.280.133/0071-05";"POSTO ICCAR LTDA";"40643";"2024-03-01";;"50,00"
"2222025";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.280.133/0072-88";"POSTO ICCAR LTDA";"30399";"2024-03-02";;"200,00"
"2225180";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.280.133/0061-25";"POSTO ICCAR LTDA";"105018";"2024-03-08";;"90,00"
"2225178";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.280.133/0004-37";"POSTO ICCAR LTDA";"300307";"2024-03-24";;"90,00"
"2223271";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84.110.394/0024-17";"POSTO LUIZ REBELO - MUCURIPE COM. E COMBUSTIVEL LTDA.";"000516681";"2024-03-15";;"100,00"
"2223247";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18.716.585/0001-06";"POSTO SANTA LUZIA TRES LTDA.";"000229916";"2024-03-18";;"276,07"
"2225175";"Cupom Fiscal";"2024";"3";"3806";"ZEQUINHA MARINHO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.577.000/0002-28";"POSTO UBN LTDA";"355735";"2024-03-04";;"50,00"
"2222659";"Fatura";"2024";"3";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"42.498.733/0001-48";"Prefeitura do Rio de Janeiro";"109/00034218-5";"2024-02-23";;"644,90"
"2224775";"Boleto";"2024";"3";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.071.575/0003-06";"ALOC- Locação e Comércio de Equipamentos de Informática Ltda.";"003426";"2024-03-19";;"1997,00"
"2223706";"Nota Fiscal Eletrônica";"2024";"3";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"10.469.072/0001-36";"GP Sistemas E Serviços LTDA.";"5625";"2024-03-19";;"585,00"
"2224772";"Fatura";"2024";"3";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.964.380/0001-00";"John Richard Locação de Móveis LTDA.";"5080";"2024-03-04";;"1745,84"
"2223917";"Nota Fiscal Eletrônica";"2024";"3";"5322";"ROMÁRIO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"37.437.115/0001-58";"Guilherme Capanema Vasconcelos";"8";"2024-03-22";;"2500,00"
"2224610";"Fatura";"2024";"3";"5322";"ROMÁRIO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2148689375";"2024-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: OSFIGC. Passageiros: RAFAEL TAKASHI MENDES UETA (Matrícula 299677, COMISSIONADO), Voo: 3959 - BSB/GIG - 21/03/24; ";"1367,51"
"2224607";"Fatura";"2024";"3";"5322";"ROMÁRIO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2148695407";"2024-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: HXWNVS. Passageiros: GUSTAVO PEREZ DE ALMEIDA LOPES (Matrícula 413735, COMISSIONADO), Voo: 3950 - GIG/BSB/GIG - 21/03/24; ";"2736,27"
"2224608";"Fatura";"2024";"3";"5322";"ROMÁRIO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2148690715";"2024-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: LOERMG. Passageiros: GEISON DI NAPOLI PAULA ALVES (Matrícula 383354, COMISSIONADO), Voo: 3950 - GIG/BSB/GIG - 21/03/24; ";"2736,27"
"2224609";"Fatura";"2024";"3";"5322";"ROMÁRIO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2148688861";"2024-03-13";"Companhia Aérea: Aerotur Serviços, Localizador: OGONKF. Passageiros: Vanessa Marinho Vasco Brito (Matrícula 298053, COMISSIONADO), Voo: 3950 - GIG/BSB/GIG - 21/03/24; ";"2736,27"
"2224606";"Fatura";"2024";"3";"5322";"ROMÁRIO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2148933385";"2024-03-15";"Companhia Aérea: Aerotur Serviços, Localizador: DOSPWC. Passageiros: RAFAEL TAKASHI MENDES UETA (Matrícula 299677, COMISSIONADO), Voo: 3859 - SDU/BSB - 20/03/24; ";"1382,27"
"2224792";"Fatura";"2024";"4";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.196.080/0001-16";"Calleri Assessoria e Consultoria Imobiliária LTDA.";"109/00035007-1";"2024-03-25";;"1760,50"
"2226817";"Fatura";"2024";"4";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.196.080/0001-16";"Calleri Assessoria e Consultoria Imobiliária LTDA.";"109/00035492-5";"2024-04-24";;"3202,45"
"2226819";"Boleto";"2024";"4";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0062-69";"Claro S.A - NET";"036506851";"2024-04-16";;"504,93"
"2226814";"Fatura";"2024";"4";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"60.444.437/0001-46";"Light Serviços de Eletricidade SA.";"034535701";"2024-04-16";;"101,10"
"2225153";"Boleto";"2024";"4";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"42.498.733/0001-48";"Prefeitura do Rio de Janeiro";"109/00035007-1";"2024-03-25";;"644,90"
"2226818";"Fatura";"2024";"4";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.071.575/0003-06";"ALOC- Locação e Comércio de Equipamentos de Informática Ltda.";"003502";"2024-04-11";;"1997,00"
"2225982";"Nota Fiscal Eletrônica";"2024";"4";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"10.469.072/0001-36";"GP Sistemas E Serviços LTDA.";"5641";"2024-04-23";;"585,00"
"2226815";"Boleto";"2024";"4";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.964.380/0001-00";"John Richard Locação de Móveis LTDA.";"5162";"2024-04-03";;"1745,84"
"2226822";"Passagem / Bilhete / Código Localizador";"2024";"4";"5322";"ROMÁRIO";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA ME";"NTCJJI";"2024-04-22";"Companhia Aérea: GOL, Localizador: NTCJJI. Passageiros: ROMARIO DE SOUZA FARIA (Matrícula 296020, PARLAMENTAR), Voo: 1733 - SDU/BSB - 07/05/24; ";"2903,70"
"2226824";"Boleto";"2024";"5";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.196.080/0001-16";"Calleri Assessoria e Consultoria Imobiliária LTDA.";"109/00035492-5";"2024-04-24";;"1760,50"
"2228875";"Boleto";"2024";"5";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.196.080/0001-16";"Calleri Assessoria e Consultoria Imobiliária LTDA.";"109/00035991";"2024-05-24";;"3202,45"
"2228940";"Fatura";"2024";"5";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0062-69";"Claro S.A - NET";"2405952626121";"2024-05-17";;"483,10"
"2228936";"Fatura";"2024";"5";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"60.444.437/0001-46";"Light Serviços de Eletricidade SA.";"036198550";"2024-05-16";;"106,00"
"2227369";"Fatura";"2024";"5";"5322";"ROMÁRIO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"42.498.733/0001-48";"Prefeitura do Rio de Janeiro";"109/00035492-5";"2024-04-24";;"644,90"
"2228917";"Boleto";"2024";"5";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.071.575/0003-06";"ALOC- Locação e Comércio de Equipamentos de Informática Ltda.";"003640";"2024-05-15";;"1997,00"
"2228920";"Fatura";"2024";"5";"5322";"ROMÁRIO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.964.380/0001-00";"John Richard Locação de Móveis LTDA.";"5239";"2024-05-01";;"1745,84"
"2228330";"Nota Fiscal Eletrônica";"2024";"5";"5322";"ROMÁRIO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"10.469.072/0001-36";"GP Sistemas E Serviços LTDA.";"5661";"2024-05-20";;"585,00"
"2230593";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.063.648/0001-70";"Crystal Plaza Hotel LTDA";"37565";"2024-06-17";;"276,00"
"2229804";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81.071.623/0011-29";"DEVILLE HOTEIS E TURISMO LTDA";"141442";"2024-06-07";;"364,32"
"2230945";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81.071.623/0008-23";"DEVILLE HOTEIS E TURISMO LTDA";"332976";"2024-06-24";;"420,36"
"2230944";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"81.071.623/0011-29";"DEVILLE HOTEIS E TURISMO LTDA";"142296";"2024-06-25";;"477,67"
"2230946";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.167.557/0001-01";"Empresa Hoteleira Castel Franco LTDA";"202410716";"2024-06-24";;"1029,00"
"2230947";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.167.557/0001-01";"Empresa Hoteleira Castel Franco LTDA";"202410729";"2024-06-24";;"1081,50"
"2230948";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.167.557/0001-01";"Empresa Hoteleira Castel Franco LTDA";"202410731";"2024-06-24";;"1081,50"
"2230943";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.453.068/0002-84";"GL Events Empreendimentos Imobiliários LTDA - Lagune Barra Hotel";"97008";"2024-06-17";;"309,12"
"2230683";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.453.068/0002-84";"GL Events Empreendimentos Imobiliários LTDA - Lagune Barra Hotel";"97479";"2024-06-25";;"309,12"
"2230938";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82.494.030/0003-28";"Linx - Oklahoma Comércio de Combustíveis LTDA";"9188";"2024-06-23";;"256,57"
"2230941";"Nota Fiscal Eletrônica";"2024";"6";"6331";"SERGIO MORO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.429.459/0001-61";"MCS  HOTELARIA LTDA";"17089";"2024-06-20";;"189,00"
